gene	geneName	numCH	num2mut	totalVars	expectedCH	mgi_essential	gnomad_essential	adam_essential	hart2014_essential	hart2017_essential	hart2014_nonessential	gnomad_tolerant	gnomad_nonessential
ENSG00000253117	OC90	6	21	281	10.5	0	0	0	0	0	1	1	1
ENSG00000253250	C8orf88	0	5	53	2.5	0	0	0	0	0	0	0	0
ENSG00000253457	SMIM18	0	0	41	0	0	0	0	0	0	0	0	0
ENSG00000253598	SLC10A5	4	7	218	3.5	0	0	0	0	0	0	0	0
ENSG00000253729	PRKDC	317	643	1952	327.5	1	1	0	1	0	0	0	0
ENSG00000253958	CLDN23	4	47	267	23.5	0	0	0	0	0	0	0	0
ENSG00000254087	LYN	0	0	132	0	0	1	0	0	0	0	0	0
ENSG00000254093	PINX1	3	255	266	127.5	1	0	0	0	0	0	1	0
ENSG00000254402	LRRC24	14	70	441	35	0	0	0	0	0	0	0	0
ENSG00000254673	AC110275.1	0	0	12	0	0	0	0	0	0	0	0	0
ENSG00000255181	CCDC166	8	15	286	7.5	0	0	0	0	0	0	0	0
ENSG00000255251	PRR23D1	0	0	11	0	0	0	0	0	0	0	0	0
ENSG00000258417	AC100868.1	9	26	358	13	0	0	0	0	0	0	0	0
ENSG00000258677	AC022826.2	0	0	42	0	0	0	0	0	0	0	0	0
ENSG00000258724	PINX1	2	5	262	2.5	1	0	0	0	0	0	1	0
ENSG00000259305	ZHX1-C8orf76	1	2	137	1	0	0	0	0	0	0	0	0
ENSG00000260428	SCX	0	0	195	0	0	0	0	0	0	0	0	0
ENSG00000261150	EPPK1	465	1791	1525	920.375	0	0	0	0	0	0	1	0
ENSG00000261236	BOP1	56	106	599	53.5	0	0	1	1	0	0	0	0
ENSG00000261587	TMEM249	4	18	174	9	0	0	0	0	0	0	0	0
ENSG00000261667	LY6L	2	2	57	1	0	0	0	0	0	0	0	0
ENSG00000261678	SCRT1	1	3	204	1.5	0	0	0	0	0	0	0	0
ENSG00000261787	TCF24	0	2	121	1	0	0	0	0	0	0	0	0
ENSG00000264668	AC138696.1	6	8	115	4	0	0	0	0	0	0	0	0
ENSG00000265817	FSBP	0	2	135	1	0	0	0	0	0	0	0	0
ENSG00000271698	AC233992.2	0	0	15	0	0	0	0	0	0	0	0	0
ENSG00000274443	C8orf89	1	7	77	3.5	0	0	0	0	0	0	0	0
ENSG00000275074	NUDT18	4	25	187	12.5	0	0	0	0	0	0	0	0
ENSG00000275342	PRAG1	59	192	1172	96	0	0	0	0	0	0	0	0
ENSG00000275591	XKR5	21	57	522	28.5	0	0	0	0	0	0	0	0
ENSG00000277494	GPIHBP1	3	3	92	1.5	0	0	0	0	0	0	0	0
ENSG00000277586	NEFL	3	48	281	24	0	0	0	0	0	0	0	0
ENSG00000283239	KBTBD11-OT1	1	2	136	1	0	0	0	0	0	0	0	0
ENSG00000283992	SLURP2	0	0	62	0	0	0	0	0	0	0	0	0
ENSG00000284505	LYNX1-SLURP2	0	0	84	0	0	0	0	0	0	0	0	0
ENSG00000284956	AC107959.5	0	0	17	0	0	0	0	0	0	0	0	0
ENSG00000285655	AC009879.2	0	0	44	0	0	0	0	0	0	0	0	0
ENSG00000285765	FAM90A23P	0	0	5	0	0	0	0	0	0	0	0	0
ENSG00000285791	AC009879.3	0	13	142	6.5	0	0	0	0	0	0	0	0
ENSG00000285880	AC144573.1	3	5	194	2.5	0	0	0	0	0	0	0	0
ENSG00000285982	AC012213.5	0	0	110	0	0	0	0	0	0	0	0	0
ENSG00000286131	AC083977.1	0	16	47	8	0	0	0	0	0	0	0	0
ENSG00000288596	C8orf44	0	0	75	0	0	0	0	0	0	0	0	0
ENSG00000288602	C8orf44-SGK3	4	5	195	2.5	0	0	0	0	0	0	0	0
ENSG00000288611	NPBWR1	6	6	233	3	0	0	0	0	0	0	0	0
ENSG00000005238	FAM214B	6	11	288	5.5	0	0	0	0	0	0	0	0
ENSG00000010438	PRSS3	2	2	138	1	0	0	0	0	0	0	0	0
ENSG00000011454	RABGAP1	1	2	182	1	0	1	0	0	0	0	0	0
ENSG00000023318	ERP44	0	0	19	0	0	0	0	0	0	0	0	0
ENSG00000030304	MUSK	11	18	461	9	1	0	0	0	0	0	0	0
ENSG00000041982	TNC	101	421	1185	212.5	0	0	0	0	0	0	0	0
ENSG00000044459	CNTLN	54	82	851	41	0	0	0	0	0	0	1	0
ENSG00000044574	HSPA5	0	0	199	0	1	0	1	0	0	0	0	0
ENSG00000048828	FAM120A	3	6	420	3	0	1	0	0	0	0	0	0
ENSG00000050555	LAMC3	119	391	956	202.25	0	0	0	0	0	0	0	0
ENSG00000054148	PHPT1	1	2	119	1	0	0	0	0	0	0	0	0
ENSG00000054179	ENTPD2	10	15	332	7.875	0	0	0	0	0	0	1	0
ENSG00000056558	TRAF1	3	66	204	33	0	0	0	0	0	0	0	0
ENSG00000056586	RC3H2	16	151	506	75.75	0	1	0	0	0	0	0	0
ENSG00000059769	DNAJC25	0	0	173	0	0	0	0	0	0	0	0	0
ENSG00000064218	DMRT3	5	21	369	10.5	0	0	0	0	0	0	0	0
ENSG00000066697	MSANTD3	1	1	119	0.5	0	0	0	1	0	0	0	0
ENSG00000070061	ELP1	9	49	672	24.5	0	0	1	0	0	0	0	0
ENSG00000070159	PTPN3	19	45	532	22.5	0	0	0	0	0	0	0	0
ENSG00000070214	SLC44A1	3	5	290	2.5	0	1	0	0	0	0	0	0
ENSG00000070601	FRMPD1	50	155	759	80.25	0	0	0	0	0	0	0	0
ENSG00000070610	GBA2	19	69	479	34.5	0	0	0	0	0	0	0	0
ENSG00000078725	BRINP1	21	52	406	26	0	0	0	0	0	0	0	0
ENSG00000080298	RFX3	2	4	285	2	1	1	0	0	0	0	0	0
ENSG00000080503	SMARCA2	19	52	695	26	0	1	0	0	0	0	0	0
ENSG00000080608	PUM3	16	164	464	82	0	0	0	0	0	0	0	0
ENSG00000081377	CDC14B	2	2	231	1	0	0	0	0	0	0	0	0
ENSG00000081386	ZNF510	8	124	363	62	0	0	0	0	0	0	1	0
ENSG00000083067	TRPM3	33	63	757	32.25	0	0	0	0	0	0	0	0
ENSG00000083223	TUT7	16	22	567	11	0	0	0	0	0	0	0	0
ENSG00000085265	FCN1	7	12	188	6.5	0	0	0	0	0	0	0	0
ENSG00000086061	DNAJA1	1	1	160	0.5	0	0	0	0	0	0	0	0
ENSG00000086062	B4GALT1	1	3	191	1.5	1	0	0	0	0	0	0	0
ENSG00000086065	CHMP5	0	0	101	0	1	0	0	0	0	0	0	0
ENSG00000086102	NFX1	22	42	506	21.25	0	0	0	0	0	0	0	0
ENSG00000090054	SPTLC1	1	2	208	1	1	0	0	0	0	0	0	0
ENSG00000095203	EPB41L4B	22	36	477	18	0	1	0	0	0	0	0	0
ENSG00000095209	TMEM38B	1	11	180	5.5	1	0	0	0	0	0	0	0
ENSG00000095261	PSMD5	1	54	227	27	0	0	0	0	0	0	0	0
ENSG00000095303	PTGS1	11	14	320	7	1	0	0	0	0	0	0	0
ENSG00000095319	NUP188	27	226	608	113.25	0	0	0	0	0	0	0	0
ENSG00000095321	CRAT	15	41	371	20.5	0	0	0	0	0	0	0	0
ENSG00000095370	SH2D3C	14	22	424	11	1	0	0	0	0	0	0	0
ENSG00000095380	NANS	1	2	181	1	0	0	0	0	0	0	0	0
ENSG00000095383	TBC1D2	26	129	520	64.75	0	0	0	0	0	0	0	0
ENSG00000095397	WHRN	32	161	547	80.75	0	0	0	0	0	0	0	0
ENSG00000096872	IFT74	0	0	100	0	0	0	0	0	0	0	0	0
ENSG00000096968	JAK2	9	36	611	18	1	0	0	0	0	0	0	0
ENSG00000097007	ABL1	14	41	515	20.75	1	1	0	0	0	0	0	0
ENSG00000099139	PCSK5	0	1	37	0.5	1	0	0	0	0	0	0	0
ENSG00000099219	ERMP1	20	47	587	23.75	0	0	0	0	0	0	0	0
ENSG00000099810	MTAP	0	0	158	0	1	0	0	0	0	0	0	0
ENSG00000106686	SPATA6L	3	18	242	9	0	0	0	0	0	0	0	0
ENSG00000106688	SLC1A1	10	13	313	6.5	0	0	0	0	0	0	0	0
ENSG00000106689	LHX2	0	4	212	2	1	1	0	0	0	0	0	0
ENSG00000106692	FKTN	0	7	208	3.5	1	0	0	0	0	0	0	0
ENSG00000106701	FSD1L	3	5	239	2.5	0	0	0	0	0	0	0	0
ENSG00000106714	CNTNAP3	4	17	389	8.5	0	0	0	0	0	0	1	0
ENSG00000106723	SPIN1	0	0	64	0	0	0	0	0	0	0	0	0
ENSG00000106733	NMRK1	0	0	92	0	0	0	0	0	0	0	0	0
ENSG00000106771	TMEM245	8	34	464	17	0	0	0	0	0	0	0	0
ENSG00000106772	PRUNE2	200	496	1429	254.75	0	0	0	0	0	0	0	0
ENSG00000106780	MEGF9	12	13	295	6.5	0	1	0	0	0	0	0	0
ENSG00000106785	TRIM14	4	8	267	4	0	0	0	0	0	0	0	0
ENSG00000106789	CORO2A	6	18	273	9	0	0	0	0	0	0	0	0
ENSG00000106799	TGFBR1	0	0	171	0	1	0	0	0	0	0	0	0
ENSG00000106803	SEC61B	0	0	38	0	0	0	0	0	0	0	0	0
ENSG00000106804	C5	6	12	363	6	0	0	0	0	0	0	1	0
ENSG00000106809	OGN	0	0	127	0	0	0	0	0	0	0	0	0
ENSG00000106819	ASPN	3	3	139	1.5	0	0	0	0	0	0	0	0
ENSG00000106823	ECM2	7	13	306	6.75	0	0	0	0	0	0	0	0
ENSG00000106829	TLE4	1	6	361	3	0	1	0	0	0	0	0	0
ENSG00000106852	LHX6	0	2	150	1.25	1	0	0	0	0	0	0	0
ENSG00000106853	PTGR1	1	22	168	11	0	0	0	0	0	0	0	0
ENSG00000106868	SUSD1	6	9	360	4.5	0	0	0	0	0	0	1	0
ENSG00000106927	AMBP	0	5	213	2.5	0	0	0	0	0	0	0	0
ENSG00000106948	AKNA	80	222	808	118.875	0	0	0	0	0	0	0	0
ENSG00000106952	TNFSF8	0	1	116	0.5	0	0	0	0	0	0	0	0
ENSG00000106976	DNM1	2	3	283	1.5	1	1	0	0	0	0	0	0
ENSG00000106991	ENG	11	65	359	32.5	1	1	0	0	0	0	0	0
ENSG00000106992	AK1	0	1	109	0.5	0	0	0	0	0	0	0	0
ENSG00000106993	CDC37L1	0	1	161	0.5	0	0	0	0	0	0	0	0
ENSG00000107014	RLN2	2	32	170	16	0	0	0	0	0	0	0	0
ENSG00000107018	RLN1	4	47	142	25.5	1	0	0	0	0	0	0	0
ENSG00000107020	PLGRKT	0	3	87	1.5	0	0	0	0	0	0	0	0
ENSG00000107021	TBC1D13	0	0	175	0	0	0	0	0	0	0	0	0
ENSG00000107036	RIC1	34	119	758	59.5	0	0	0	0	0	0	0	0
ENSG00000107077	KDM4C	9	144	346	72	0	0	0	0	0	0	0	0
ENSG00000107099	DOCK8	105	315	1249	161.5	0	0	0	0	0	0	0	0
ENSG00000107104	KANK1	67	778	1072	391	0	0	0	0	0	0	0	0
ENSG00000107105	ELAVL2	1	3	217	1.75	0	1	0	0	0	0	0	0
ENSG00000107130	NCS1	0	0	61	0	0	0	0	0	0	0	0	0
ENSG00000107140	TESK1	11	35	368	17.5	0	0	0	0	0	0	0	0
ENSG00000107147	KCNT1	31	73	726	37	0	0	0	0	0	0	0	0
ENSG00000107159	CA9	5	5	250	2.5	0	0	0	0	0	0	0	0
ENSG00000107164	FUBP3	1	13	258	6.5	0	0	0	0	0	0	0	0
ENSG00000107165	TYRP1	26	52	353	26.25	1	0	0	0	0	0	0	0
ENSG00000107175	CREB3	5	8	190	4	0	0	0	0	0	0	0	0
ENSG00000107185	RGP1	0	1	179	0.5	0	0	0	0	0	0	0	0
ENSG00000107186	MPDZ	112	238	1344	120.25	0	0	0	0	0	0	0	0
ENSG00000107187	LHX3	1	5	210	2.5	1	0	0	0	0	1	0	1
ENSG00000107201	DDX58	16	185	389	92.5	1	0	0	0	0	0	1	0
ENSG00000107223	EDF1	0	1	71	0.5	0	0	0	0	0	0	0	0
ENSG00000107242	PIP5K1B	6	6	179	3	0	0	0	0	0	0	0	0
ENSG00000107249	GLIS3	1	3	249	1.5	1	0	0	0	0	0	0	0
ENSG00000107262	BAG1	1	3	209	1.5	1	0	0	0	0	0	0	0
ENSG00000107263	RAPGEF1	13	23	472	11.5	1	1	0	0	0	0	0	0
ENSG00000107281	NPDC1	13	19	206	9.5	0	0	0	0	0	0	0	0
ENSG00000107282	APBA1	8	28	485	14	0	0	0	0	0	0	0	0
ENSG00000107290	SETX	102	216	1410	110.625	0	0	0	0	0	0	0	0
ENSG00000107295	SH3GL2	0	4	183	2	0	0	0	0	0	0	0	0
ENSG00000107317	PTGDS	0	17	112	8.5	0	0	0	0	0	0	0	0
ENSG00000107331	ABCA2	85	130	1346	65	0	1	0	0	0	0	0	0
ENSG00000107338	SHB	0	0	135	0	1	0	0	0	0	0	0	0
ENSG00000107341	UBE2R2	0	0	53	0	0	1	0	0	0	0	0	0
ENSG00000107362	ABHD17B	0	0	104	0	0	0	0	0	0	0	0	0
ENSG00000107371	EXOSC3	7	23	173	15.5	0	0	1	0	1	0	0	0
ENSG00000107372	ZFAND5	0	1	73	0.5	1	0	0	0	0	0	0	0
ENSG00000119121	TRPM6	27	109	881	54.75	1	0	0	0	0	0	0	0
ENSG00000119125	GDA	1	1	167	0.5	0	1	0	0	0	0	0	0
ENSG00000119138	KLF9	0	6	100	3	0	0	0	0	0	0	0	0
ENSG00000119139	TJP2	17	296	657	148.5	1	0	0	0	0	0	0	0
ENSG00000119314	PTBP3	4	27	188	13.5	0	0	0	0	0	0	0	0
ENSG00000119318	RAD23B	2	3	148	1.5	1	1	0	0	0	0	0	0
ENSG00000119321	FKBP15	23	193	579	97	0	0	0	0	0	0	0	0
ENSG00000119326	CTNNAL1	11	25	295	13	0	0	0	0	0	0	0	0
ENSG00000119328	ABITRAM	0	0	94	0	0	0	0	0	0	0	0	0
ENSG00000119333	WDR34	10	38	351	20	0	0	0	0	0	0	0	0
ENSG00000119335	SET	0	0	104	0	0	1	0	0	0	0	0	0
ENSG00000119383	PTPA	1	3	147	1.5	0	0	0	0	1	0	0	0
ENSG00000119392	GLE1	12	15	290	7.5	0	0	0	0	0	0	0	0
ENSG00000119396	RAB14	0	0	52	0	0	1	0	0	0	0	0	0
ENSG00000119397	CNTRL	63	283	1029	142.75	0	0	0	0	0	0	1	0
ENSG00000119401	TRIM32	4	19	328	9.5	0	0	0	0	0	0	0	0
ENSG00000119402	FBXW2	2	4	158	2	0	1	0	0	0	0	0	0
ENSG00000119403	PHF19	3	3	208	1.5	0	1	0	0	0	0	0	0
ENSG00000119408	NEK6	0	0	167	0	0	0	0	0	0	0	0	0
ENSG00000119411	BSPRY	9	59	267	30	0	0	0	0	0	0	0	0
ENSG00000119414	PPP6C	1	1	119	0.5	0	0	0	0	0	0	0	0
ENSG00000119421	NDUFA8	4	7	97	3.5	0	0	0	0	0	0	0	0
ENSG00000119431	HDHD3	3	6	136	3	0	0	0	0	0	0	0	0
ENSG00000119446	RBM18	0	0	68	0	0	0	0	0	0	0	0	0
ENSG00000119457	SLC46A2	1	7	279	3.5	0	0	0	0	0	0	0	0
ENSG00000119471	HSDL2	0	18	169	9	0	0	0	0	0	0	0	0
ENSG00000119487	MAPKAP1	2	11	200	5.5	1	1	0	1	0	0	0	0
ENSG00000119508	NR4A3	1	7	259	3.5	1	0	0	0	0	0	0	0
ENSG00000119509	INVS	13	29	513	14.5	1	0	0	0	0	0	0	0
ENSG00000119514	GALNT12	5	12	330	6	0	0	0	0	0	0	0	0
ENSG00000119522	DENND1A	24	35	551	17.5	0	1	0	0	0	0	0	0
ENSG00000119523	ALG2	3	27	263	13.5	0	0	1	0	1	0	0	0
ENSG00000120156	TEK	15	27	501	13.5	1	1	0	0	0	0	0	0
ENSG00000120158	RCL1	3	28	256	14	0	0	1	0	1	0	0	0
ENSG00000120159	CAAP1	1	2	216	1	0	0	0	0	0	0	0	0
ENSG00000120160	EQTN	1	1	171	0.5	0	0	0	0	0	0	0	0
ENSG00000120162	MOB3B	0	1	128	0.5	0	0	0	0	0	0	0	0
ENSG00000120210	INSL6	2	12	213	8.5	0	0	0	0	0	1	1	1
ENSG00000120211	INSL4	0	4	107	2	0	0	0	0	0	0	0	0
ENSG00000120215	MLANA	0	0	63	0	0	0	0	0	0	0	1	0
ENSG00000120217	CD274	1	2	151	1	0	0	0	0	0	0	0	0
ENSG00000120235	IFNA6	1	5	116	2.5	0	0	0	0	0	1	0	1
ENSG00000120242	IFNA8	2	5	112	2.5	0	0	0	0	0	1	0	1
ENSG00000122133	PAEP	0	0	86	0	0	0	0	0	0	0	0	0
ENSG00000122136	OBP2A	3	54	139	27	0	0	0	0	0	0	0	0
ENSG00000122140	MRPS2	1	7	179	3.5	0	0	0	0	0	0	0	0
ENSG00000122692	SMU1	0	0	114	0	0	1	1	0	1	0	0	0
ENSG00000122694	GLIPR2	3	3	102	1.5	0	0	0	0	0	0	0	0
ENSG00000122696	SLC25A51	1	10	123	5	0	0	0	0	0	0	0	0
ENSG00000122705	CLTA	1	3	131	1.5	0	0	0	0	0	0	0	0
ENSG00000122707	RECK	5	8	426	4	1	0	0	0	0	0	0	0
ENSG00000122711	SPINK4	0	0	40	0	0	0	0	0	0	0	0	0
ENSG00000122728	TAF1L	72	235	945	118	0	0	0	0	0	0	0	0
ENSG00000122729	ACO1	16	28	429	14	1	0	0	0	0	0	0	0
ENSG00000122733	PHF24	9	14	236	7	0	0	0	0	0	0	0	0
ENSG00000122735	DNAI1	9	34	365	17	0	0	0	0	0	0	1	0
ENSG00000122741	DCAF10	3	3	216	1.5	0	0	0	0	0	0	0	0
ENSG00000122756	CNTFR	0	7	179	3.5	1	0	0	0	0	0	0	0
ENSG00000123453	SARDH	27	41	574	20.5	0	0	0	0	0	0	0	0
ENSG00000123454	DBH	30	170	392	85.25	1	0	0	0	0	0	0	0
ENSG00000123975	CKS2	0	0	37	0	0	0	0	0	0	0	0	0
ENSG00000125482	TTF1	12	23	494	12.8125	0	0	0	0	0	0	0	0
ENSG00000125484	GTF3C4	7	15	373	7.5	0	0	0	1	0	0	0	0
ENSG00000125485	DDX31	24	46	494	25.5	0	0	0	0	0	0	0	0
ENSG00000125492	BARHL1	1	3	189	1.5	0	0	0	0	0	1	0	1
ENSG00000126878	AIF1L	0	0	74	0	0	0	0	0	0	0	0	0
ENSG00000126882	FAM78A	1	2	170	1	0	0	0	0	0	0	0	0
ENSG00000126883	NUP214	87	275	1083	138	1	0	1	0	1	0	0	0
ENSG00000127080	IPPK	2	2	262	1	1	0	0	0	0	0	0	0
ENSG00000127081	ZNF484	7	15	371	7.5	0	0	0	0	0	0	0	0
ENSG00000127083	OMD	1	24	196	12	0	0	0	0	0	0	0	0
ENSG00000127084	FGD3	0	7	71	3.5	0	0	0	0	0	0	0	0
ENSG00000127191	TRAF2	8	17	291	8.75	1	1	0	0	0	0	0	0
ENSG00000130045	NXNL2	0	2	107	1	0	0	0	0	0	0	0	0
ENSG00000130222	GADD45G	0	1	66	0.5	0	0	0	0	0	0	0	0
ENSG00000130558	OLFM1	0	0	150	0	0	1	0	0	0	0	0	0
ENSG00000130559	CAMSAP1	33	109	880	55	0	1	0	0	0	0	0	0
ENSG00000130560	UBAC1	0	6	229	3	0	0	0	0	0	0	0	0
ENSG00000130635	COL5A1	82	276	952	138.75	1	1	0	0	0	0	0	0
ENSG00000130653	PNPLA7	84	137	823	68.5	0	0	0	0	0	0	1	0
ENSG00000130707	ASS1	5	51	225	25.75	1	0	0	0	0	0	0	0
ENSG00000130711	PRDM12	1	24	228	12	0	0	0	0	0	0	0	0
ENSG00000130713	EXOSC2	1	8	160	4	0	0	1	0	1	0	0	0
ENSG00000130714	POMT1	16	34	377	17	1	0	0	0	0	0	0	0
ENSG00000130717	UCK1	0	0	156	0	0	0	0	0	0	0	0	0
ENSG00000130720	FIBCD1	13	99	315	49.5	0	0	0	0	0	0	1	0
ENSG00000130723	PRRC2B	94	256	1337	129.25	0	1	0	0	0	0	0	0
ENSG00000130948	HSD17B3	3	3	141	1.5	0	0	0	0	0	0	0	0
ENSG00000130950	NUTM2F	4	15	374	7.75	0	0	0	0	0	0	1	0
ENSG00000130956	HABP4	1	2	225	1	0	0	0	0	0	0	0	0
ENSG00000130957	FBP2	0	3	196	1.5	0	0	0	0	0	0	0	0
ENSG00000130958	SLC35D2	3	89	169	44.5	0	0	0	0	0	0	0	0
ENSG00000131668	BARX1	1	1	144	0.5	1	0	0	0	0	0	0	0
ENSG00000131669	NINJ1	1	2	82	1	0	0	0	0	0	0	0	0
ENSG00000134996	OSTF1	0	0	79	0	0	0	0	0	0	0	0	0
ENSG00000135002	RFK	1	1	82	0.5	1	0	0	0	1	0	0	0
ENSG00000135018	UBQLN1	1	2	242	1	0	1	0	0	0	0	0	0
ENSG00000135040	NAA35	2	3	133	1.5	0	1	0	0	0	0	0	0
ENSG00000135045	C9orf40	0	0	102	0	0	0	0	0	0	0	0	0
ENSG00000135046	ANXA1	3	7	179	3.5	0	0	0	0	0	0	0	0
ENSG00000135047	CTSL	1	4	145	2	1	0	0	0	0	0	0	0
ENSG00000135048	CEMIP2	16	29	699	14.5	0	0	0	0	0	0	0	0
ENSG00000135049	AGTPBP1	20	24	578	12	0	0	0	0	0	0	0	0
ENSG00000135052	GOLM1	9	40	234	20	0	0	0	0	0	0	0	0
ENSG00000135063	FAM189A2	5	22	311	11	0	0	0	0	0	0	0	0
ENSG00000135069	PSAT1	2	3	187	1.5	0	0	0	0	0	0	0	0
ENSG00000135070	ISCA1	0	0	55	0	0	0	0	0	0	0	0	0
ENSG00000136783	NIPSNAP3A	0	0	94	0	0	0	0	0	0	0	1	0
ENSG00000136802	LRRC8A	7	32	355	16	0	0	0	0	0	0	0	0
ENSG00000136807	CDK9	0	0	182	0	0	0	1	0	1	0	0	0
ENSG00000136810	TXN	0	1	30	0.5	1	0	1	0	1	0	0	0
ENSG00000136811	ODF2	16	20	364	10	1	0	0	0	0	0	0	0
ENSG00000136813	ECPAS	27	149	901	74.75	0	0	0	0	0	0	0	0
ENSG00000136816	TOR1B	2	4	168	2	0	0	0	0	0	0	0	0
ENSG00000136819	C9orf78	0	0	135	0	0	0	0	0	0	0	0	0
ENSG00000136824	SMC2	13	72	536	36	0	1	1	0	1	0	0	0
ENSG00000136826	KLF4	3	18	332	9.25	1	1	0	0	0	0	0	0
ENSG00000136827	TOR1A	2	2	164	1	1	0	0	0	0	0	0	0
ENSG00000136828	RALGPS1	0	0	26	0	0	1	0	0	0	0	0	0
ENSG00000136830	NIBAN2	31	469	415	340.875	0	0	0	0	0	0	0	0
ENSG00000136834	OR1J1	3	5	170	2.5	0	0	0	0	0	0	0	0
ENSG00000136839	OR13C9	2	24	194	12.25	0	0	0	0	0	0	0	0
ENSG00000136840	ST6GALNAC4	3	5	191	2.5	0	0	0	0	0	0	1	0
ENSG00000136842	TMOD1	0	0	172	0	1	0	0	0	0	0	0	0
ENSG00000136848	DAB2IP	40	50	629	25	0	1	0	0	0	0	0	0
ENSG00000136854	STXBP1	2	2	161	1	1	1	0	0	0	0	0	0
ENSG00000136856	SLC2A8	7	15	297	8	1	0	0	0	0	0	0	0
ENSG00000136859	ANGPTL2	2	6	266	3	0	0	0	0	0	0	0	0
ENSG00000136861	CDK5RAP2	42	109	900	54.75	1	0	0	0	0	0	1	0
ENSG00000136866	ZFP37	1	1	261	0.5	0	0	0	0	0	0	0	0
ENSG00000136867	SLC31A2	0	0	59	0	0	0	0	0	0	0	0	0
ENSG00000136868	SLC31A1	0	3	81	1.5	1	0	0	0	0	0	0	0
ENSG00000136869	TLR4	10	16	388	8	0	0	0	0	0	0	1	0
ENSG00000136870	ZNF189	5	16	305	8	0	0	0	0	0	0	0	0
ENSG00000136872	ALDOB	7	35	247	17.5	0	0	0	0	0	0	0	0
ENSG00000136874	STX17	0	0	88	0	0	0	0	0	0	0	0	0
ENSG00000136875	PRPF4	0	5	198	2.5	0	1	1	0	1	0	0	0
ENSG00000136877	FPGS	8	32	330	16	0	0	0	0	0	0	1	0
ENSG00000136878	USP20	25	41	535	20.5	0	0	0	0	0	0	0	0
ENSG00000136881	BAAT	0	0	215	0	0	0	0	0	0	0	0	0
ENSG00000136883	KIF12	4	33	291	16.5	0	0	0	0	0	0	0	0
ENSG00000136888	ATP6V1G1	0	0	67	0	0	0	1	0	0	0	0	0
ENSG00000136891	TEX10	4	30	380	15	0	1	0	0	0	0	0	0
ENSG00000136895	GARNL3	13	24	413	12	0	0	0	0	0	0	0	0
ENSG00000136897	MRPL50	2	2	92	1	0	0	0	0	0	0	0	0
ENSG00000136908	DPM2	0	7	46	3.5	0	0	0	0	0	0	0	0
ENSG00000136918	WDR38	1	6	200	3.5	0	0	0	0	0	0	0	0
ENSG00000136925	TSTD2	4	19	275	9.5	0	0	0	0	0	0	0	0
ENSG00000136928	GABBR2	4	8	369	4	0	1	0	0	0	0	0	0
ENSG00000136929	HEMGN	3	5	219	2.5	0	0	0	0	0	0	0	0
ENSG00000136930	PSMB7	0	0	116	0	0	0	1	0	1	0	0	0
ENSG00000136931	NR5A1	5	7	224	3.5	1	1	0	0	0	0	0	0
ENSG00000136932	TRMO	12	19	252	9.75	0	0	0	0	0	0	0	0
ENSG00000136933	RABEPK	2	10	198	5	0	0	0	0	0	0	1	0
ENSG00000136935	GOLGA1	11	19	330	9.5	0	0	0	0	0	0	0	0
ENSG00000136936	XPA	2	4	156	2	1	0	0	0	0	0	0	0
ENSG00000136937	NCBP1	4	8	268	4	0	1	1	1	1	0	0	0
ENSG00000136938	ANP32B	0	0	49	0	1	0	0	0	0	0	0	0
ENSG00000136939	OR1L4	1	36	153	18	0	0	0	0	0	0	0	0
ENSG00000136940	PDCL	0	0	133	0	0	0	0	0	0	0	0	0
ENSG00000136942	RPL35	0	0	71	0	0	0	1	1	1	0	0	0
ENSG00000136943	CTSV	1	2	172	1	0	0	0	0	0	0	0	0
ENSG00000136944	LMX1B	1	3	210	1.5	1	0	0	0	0	0	0	0
ENSG00000136950	ARPC5L	0	0	83	0	0	0	0	0	0	0	0	0
ENSG00000137033	IL33	0	3	96	1.5	0	0	0	0	0	0	1	0
ENSG00000137038	DMAC1	0	0	101	0	0	0	0	0	0	0	0	0
ENSG00000137040	RANBP6	10	27	656	13.875	0	0	0	0	0	0	0	0
ENSG00000137054	POLR1E	2	50	182	25	0	0	0	0	0	0	0	0
ENSG00000137055	PLAA	10	17	381	8.5	0	0	0	0	0	0	0	0
ENSG00000137070	IL11RA	3	4	222	2	1	0	0	0	0	0	0	0
ENSG00000137073	UBAP2	41	60	590	30	0	0	0	0	0	0	0	0
ENSG00000137074	APTX	3	6	164	3	0	0	0	0	0	0	0	0
ENSG00000137075	RNF38	0	3	253	1.5	0	1	0	0	0	0	0	0
ENSG00000137076	TLN1	30	417	1137	209.75	1	1	0	0	0	0	0	0
ENSG00000137077	CCL21	0	16	69	8	0	0	0	0	0	0	0	0
ENSG00000137078	SIT1	2	2	92	1	0	0	0	0	0	0	0	0
ENSG00000137080	IFNA21	1	41	153	20.75	0	0	0	0	0	1	0	1
ENSG00000137090	DMRT1	3	13	276	6.5	0	0	0	0	0	1	0	1
ENSG00000137094	DNAJB5	0	1	183	0.5	0	0	0	0	0	0	0	0
ENSG00000137098	SPAG8	18	23	273	11.5	0	0	0	0	0	0	1	0
ENSG00000137100	DCTN3	0	2	93	1	0	0	1	0	0	0	0	0
ENSG00000137101	CD72	0	11	155	5.5	0	0	0	0	0	0	0	0
ENSG00000137103	TMEM8B	1	1	205	0.5	0	0	0	0	0	0	0	0
ENSG00000137106	GRHPR	6	6	166	3	0	0	0	0	0	0	0	0
ENSG00000137124	ALDH1B1	8	33	302	16.5	0	0	0	0	0	0	1	0
