gene	geneName	numCH	num2mut	totalVars	expectedCH	mgi_essential	gnomad_essential	adam_essential	hart2014_essential	hart2017_essential	hart2014_nonessential	gnomad_tolerant	gnomad_nonessential
ENSG00000075388	FGF4	0	5	129	2.5	1	0	0	0	0	1	0	1
ENSG00000076043	REXO2	0	0	97	0	0	0	0	0	0	0	0	0
ENSG00000076053	RBM7	2	2	122	1	0	0	0	0	0	0	0	0
ENSG00000076706	MCAM	4	37	334	18.5	0	0	0	0	0	0	0	0
ENSG00000077458	FAM76B	0	0	152	0	0	0	0	0	0	0	0	0
ENSG00000077498	TYR	9	45	328	22.5	1	0	0	0	0	1	0	1
ENSG00000077514	POLD3	5	11	192	5.5	0	1	1	0	0	0	0	0
ENSG00000077616	NAALAD2	2	2	363	1	0	0	0	0	0	0	1	0
ENSG00000078124	ACER3	0	0	68	0	0	0	0	0	0	0	0	0
ENSG00000078902	TOLLIP	2	2	132	1	0	0	0	0	0	0	0	0
ENSG00000080854	IGSF9B	40	85	818	42.5	0	0	0	0	0	0	0	0
ENSG00000082175	PGR	11	15	500	7.5	0	0	0	0	0	0	0	0
ENSG00000084207	GSTP1	1	1	104	0.5	0	0	0	0	0	0	0	0
ENSG00000084234	APLP2	6	65	470	32.5	1	0	0	0	0	0	0	0
ENSG00000085063	CD59	0	14	52	7	0	0	0	0	0	0	0	0
ENSG00000085117	CD82	7	9	146	4.5	0	0	0	0	0	0	0	0
ENSG00000085733	CTTN	4	56	344	28	1	0	0	0	0	0	0	0
ENSG00000085741	WNT11	6	7	228	3.5	1	0	0	0	0	0	0	0
ENSG00000086205	FOLH1	12	12	323	6	0	0	0	0	0	0	0	0
ENSG00000086827	ZW10	12	16	349	8.75	0	0	0	0	0	0	0	0
ENSG00000086848	ALG9	3	30	291	15	0	0	0	0	0	0	0	0
ENSG00000086991	NOX4	9	10	337	5	0	0	0	0	0	0	0	0
ENSG00000087053	MTMR2	2	3	273	1.5	1	0	0	0	0	0	0	0
ENSG00000087365	SF3B2	6	8	354	4	0	1	1	1	1	0	0	0
ENSG00000087884	AAMDC	0	0	43	0	0	0	0	0	0	0	1	0
ENSG00000089597	GANAB	13	64	291	32	0	1	0	0	0	0	0	0
ENSG00000091664	SLC17A6	2	2	240	1	1	0	0	0	0	1	0	1
ENSG00000095110	NXPE1	2	11	235	5.5	0	0	0	0	0	0	0	0
ENSG00000095139	ARCN1	3	9	211	4.5	0	1	1	1	1	0	0	0
ENSG00000099834	CDHR5	52	177	646	89.25	0	0	0	0	0	0	1	0
ENSG00000099849	RASSF7	18	36	290	18	0	0	0	0	0	0	0	0
ENSG00000109832	DDX25	7	24	295	12	0	0	0	0	0	0	0	0
ENSG00000109846	CRYAB	0	1	98	0.5	0	0	0	0	0	0	0	0
ENSG00000109851	DBX1	2	2	227	1	1	0	0	0	0	0	0	0
ENSG00000109854	HTATIP2	1	8	134	5.75	0	0	0	0	0	0	0	0
ENSG00000109861	CTSC	0	4	267	2	0	0	0	0	0	0	0	0
ENSG00000109881	CCDC34	3	3	202	1.5	0	0	0	0	0	0	0	0
ENSG00000109906	ZBTB16	4	4	269	2	0	1	0	0	0	0	0	0
ENSG00000109911	ELP4	3	14	227	7	0	0	0	0	0	0	0	0
ENSG00000109917	ZPR1	1	1	237	0.5	1	0	1	0	1	0	0	0
ENSG00000109919	MTCH2	0	0	129	0	0	0	0	0	0	0	0	0
ENSG00000109920	FNBP4	8	11	490	5.5	0	1	0	0	0	0	0	0
ENSG00000109927	TECTA	75	128	1135	64	0	0	0	0	0	0	1	0
ENSG00000109929	SC5D	0	0	137	0	1	0	0	0	0	0	0	0
ENSG00000109943	CRTAM	0	0	181	0	0	0	0	0	0	0	0	0
ENSG00000109944	JHY	11	25	409	14	0	0	0	0	0	0	0	0
ENSG00000109956	B3GAT1	0	0	174	0	0	0	0	0	0	0	0	0
ENSG00000109971	HSPA8	0	0	196	0	0	1	0	0	0	0	0	0
ENSG00000109991	P2RX3	2	2	199	1	0	0	0	0	0	0	1	0
ENSG00000110002	VWA5A	26	44	395	22	0	0	0	0	0	0	0	0
ENSG00000110011	DNAJC4	1	3	117	1.5	0	0	0	0	0	0	0	0
ENSG00000110013	SIAE	8	118	267	61.75	0	0	0	0	0	0	1	0
ENSG00000110025	SNX15	4	10	206	5	0	0	0	0	0	0	0	0
ENSG00000110031	LPXN	0	2	205	1	0	0	0	0	0	0	0	0
ENSG00000110042	DTX4	4	4	325	2	0	0	0	0	0	0	0	0
ENSG00000110046	ATG2A	83	123	1167	63	0	0	0	0	0	0	0	0
ENSG00000110047	EHD1	7	7	269	3.5	1	0	0	0	0	0	0	0
ENSG00000110048	OSBP	10	24	301	12	0	1	0	0	0	0	0	0
ENSG00000110057	UNC93B1	5	6	271	3	0	0	0	0	0	0	0	0
ENSG00000110060	PUS3	2	5	239	2.5	0	0	0	0	0	0	0	0
ENSG00000110063	DCPS	11	18	228	10	0	0	0	0	0	0	0	0
ENSG00000110066	KMT5B	11	18	324	9	0	0	0	0	0	0	0	0
ENSG00000110074	FOXRED1	5	16	275	8	0	0	0	0	0	0	0	0
ENSG00000110075	PPP6R3	6	22	408	11	0	0	0	0	0	0	0	0
ENSG00000110076	NRXN2	44	212	937	106.5	1	1	0	0	0	0	0	0
ENSG00000110077	MS4A6A	0	3	133	1.5	0	0	0	0	0	0	0	0
ENSG00000110079	MS4A4A	3	14	114	7.25	0	0	0	0	0	0	0	0
ENSG00000110080	ST3GAL4	3	4	163	2	0	0	0	0	0	0	0	0
ENSG00000110090	CPT1A	6	23	356	11.5	1	0	0	0	0	0	0	0
ENSG00000110092	CCND1	0	0	152	0	1	0	0	0	0	0	0	0
ENSG00000110104	CCDC86	1	1	196	0.5	1	0	1	0	0	0	1	0
ENSG00000110107	PRPF19	1	1	153	0.5	1	1	1	1	1	0	0	0
ENSG00000110108	TMEM109	1	1	128	0.5	0	0	0	0	0	0	1	0
ENSG00000110148	CCKBR	1	10	294	5	0	0	0	0	0	0	0	0
ENSG00000110169	HPX	5	69	232	34.5	0	0	0	0	0	0	0	0
ENSG00000110171	TRIM3	2	6	372	3	0	0	0	0	0	0	0	0
ENSG00000110172	CHORDC1	0	0	138	0	1	0	0	0	0	0	0	0
ENSG00000110195	FOLR1	1	6	137	3	1	0	0	0	0	0	1	0
ENSG00000110200	ANAPC15	0	0	41	0	0	0	0	0	0	0	0	0
ENSG00000110203	FOLR3	6	8	159	4	0	0	0	0	0	0	0	0
ENSG00000110218	PANX1	1	1	202	0.5	0	0	0	0	0	0	0	0
ENSG00000110237	ARHGEF17	81	325	1302	163.25	0	0	0	0	0	0	0	0
ENSG00000110243	APOA5	2	7	169	3.5	0	0	0	0	0	0	0	0
ENSG00000110244	APOA4	10	10	253	5	0	0	0	0	0	1	0	1
ENSG00000110245	APOC3	0	0	60	0	0	0	0	0	0	0	0	0
ENSG00000110274	CEP164	35	176	711	88	0	0	0	0	0	0	0	0
ENSG00000110315	RNF141	0	0	110	0	0	0	0	0	0	0	0	0
ENSG00000110318	CEP126	11	27	490	13.5	0	0	0	0	0	0	0	0
ENSG00000110321	EIF4G2	5	7	391	3.5	1	1	0	0	0	0	0	0
ENSG00000110324	IL10RA	2	15	301	7.5	0	0	0	0	0	0	0	0
ENSG00000110328	GALNT18	5	6	337	3	0	0	0	0	0	0	0	0
ENSG00000110330	BIRC2	5	5	281	2.5	0	0	0	0	0	0	0	0
ENSG00000110344	UBE4A	5	45	480	22.5	0	0	0	0	0	0	0	0
ENSG00000110367	DDX6	0	0	113	0	0	1	0	0	0	0	0	0
ENSG00000110375	UPK2	3	5	111	2.5	1	0	0	0	0	0	1	0
ENSG00000110395	CBL	5	6	470	3	1	0	0	0	0	0	0	0
ENSG00000110400	NECTIN1	4	4	311	2	0	0	0	0	0	0	0	0
ENSG00000110422	HIPK3	21	33	532	16.5	0	0	0	0	0	0	0	0
ENSG00000110427	KIAA1549L	41	79	809	39.5	0	0	0	0	0	0	0	0
ENSG00000110429	FBXO3	1	4	198	2	0	0	0	0	0	0	0	0
ENSG00000110435	PDHX	5	8	266	4	0	0	0	0	0	0	1	0
ENSG00000110436	SLC1A2	1	1	203	0.5	1	0	0	0	0	0	0	0
ENSG00000110442	COMMD9	1	22	102	11	0	0	0	0	0	0	0	0
ENSG00000110446	SLC15A3	18	25	354	12.5	0	0	0	0	0	0	0	0
ENSG00000110448	CD5	6	28	234	14	0	0	0	0	0	0	1	0
ENSG00000110455	ACCS	6	6	248	3	0	0	0	0	0	0	0	0
ENSG00000110484	SCGB2A2	0	0	42	0	0	0	0	0	0	0	0	0
ENSG00000110492	MDK	0	0	62	0	0	0	0	0	0	0	0	0
ENSG00000110497	AMBRA1	15	20	630	10.25	1	1	0	0	0	0	0	0
ENSG00000110514	MADD	69	227	940	114	1	0	0	0	0	0	0	0
ENSG00000110536	PTPMT1	1	3	117	1.5	1	0	0	0	0	0	0	0
ENSG00000110583	NAA40	3	3	118	1.5	0	0	0	0	0	0	0	0
ENSG00000110619	CARS1	9	14	471	7	0	0	1	0	0	0	0	0
ENSG00000110628	SLC22A18	12	15	278	7.5	0	0	0	0	0	0	0	0
ENSG00000110651	CD81	0	20	129	10	0	0	0	0	0	0	0	0
ENSG00000110660	SLC35F2	0	8	183	4	0	0	0	0	0	0	0	0
ENSG00000110665	C11orf21	0	0	108	0	0	0	0	0	0	0	1	0
ENSG00000110675	ELMOD1	7	8	148	4	0	0	0	0	0	0	0	0
ENSG00000110680	CALCA	2	194	94	97.25	0	0	0	0	0	0	0	0
ENSG00000110693	SOX6	0	0	79	0	1	1	0	0	0	0	0	0
ENSG00000110696	C11orf58	0	0	73	0	0	0	0	0	0	0	0	0
ENSG00000110697	PITPNM1	16	32	652	16	0	0	0	0	0	0	0	0
ENSG00000110700	RPS13	0	0	50	0	0	0	1	1	1	0	0	0
ENSG00000110711	AIP	1	1	185	0.5	0	0	0	0	0	0	0	0
ENSG00000110713	NUP98	60	196	875	98.5	1	1	0	1	0	0	0	0
ENSG00000110717	NDUFS8	0	0	125	0	0	0	0	0	0	0	0	0
ENSG00000110719	TCIRG1	23	65	529	32.75	1	0	0	0	0	0	0	0
ENSG00000110721	CHKA	8	12	265	6	1	0	0	0	0	0	0	0
ENSG00000110723	EXPH5	72	196	1041	111.4375	0	0	0	0	0	0	0	0
ENSG00000110756	HPS5	12	30	496	18.125	0	0	0	1	0	0	0	0
ENSG00000110768	GTF2H1	1	3	190	1.5	0	0	1	0	1	0	0	0
ENSG00000110777	POU2AF1	0	0	127	0	0	0	0	0	0	0	0	0
ENSG00000110786	PTPN5	11	12	291	6	0	0	0	0	0	0	0	0
ENSG00000117983	MUC5B	2563	5466	3119	3130.51126384735	0	1	0	0	0	0	0	0
ENSG00000117984	CTSD	2	6	182	3.25	0	0	0	0	0	0	0	0
ENSG00000118058	KMT2A	54	118	1413	61	1	1	0	0	0	0	0	0
ENSG00000118094	TREH	11	27	297	13.5	0	0	0	0	0	0	1	0
ENSG00000118096	IFT46	4	4	158	2	0	0	0	0	0	0	0	0
ENSG00000118113	MMP8	6	23	253	11.5	0	0	0	0	0	0	0	0
ENSG00000118137	APOA1	1	3	164	1.5	0	0	0	0	0	0	0	0
ENSG00000118181	RPS25	0	0	45	0	0	0	1	1	0	0	0	0
ENSG00000118363	SPCS2	0	0	94	0	0	0	1	0	0	0	0	0
ENSG00000118369	USP35	33	112	712	56	0	0	0	0	0	0	0	0
ENSG00000120451	SNX19	12	87	525	43.5	0	0	0	0	0	0	0	0
ENSG00000120457	KCNJ5	2	2	229	1	0	0	0	0	0	0	0	0
ENSG00000120458	MSANTD2	2	7	266	3.5	0	0	0	0	0	0	0	0
ENSG00000120471	TP53AIP1	0	0	68	0	0	0	0	0	0	0	0	0
ENSG00000121236	TRIM6	6	681	298	340.75	0	0	0	0	0	0	0	0
ENSG00000121621	KIF18A	4	9	418	4.5	0	0	1	0	0	0	0	0
ENSG00000121653	MAPK8IP1	6	9	441	4.5	1	1	0	0	0	0	0	0
ENSG00000121671	CRY2	4	6	336	3	0	0	0	0	0	0	0	0
ENSG00000121680	PEX16	0	0	184	0	0	0	0	0	0	0	0	0
ENSG00000121690	DEPDC7	2	2	196	1	0	0	0	0	0	0	1	0
ENSG00000121691	CAT	6	12	305	6	0	0	0	0	0	0	0	0
ENSG00000123444	KBTBD4	3	36	189	20.25	0	0	0	0	0	0	0	0
ENSG00000123892	RAB38	0	0	113	0	0	0	0	0	0	0	0	0
ENSG00000123901	GPR83	5	11	282	5.5	0	0	0	0	0	0	0	0
ENSG00000124900	TRIM51	10	77	303	38.5	0	0	0	0	0	1	0	1
ENSG00000124920	MYRF	25	46	494	23	0	1	0	0	0	0	0	0
ENSG00000124935	SCGB1D2	4	4	43	2	0	0	0	0	0	0	0	0
ENSG00000124939	SCGB2A1	0	0	39	0	0	0	0	0	0	0	0	0
ENSG00000124942	AHNAK	782	3065	2486	1607.240234375	0	0	0	0	0	0	0	0
ENSG00000126391	FRMD8	12	22	290	11	0	0	0	0	0	0	0	0
ENSG00000126432	PRDX5	0	3	98	1.5	0	0	0	0	0	0	0	0
ENSG00000126500	FLRT1	11	14	389	7	0	0	0	0	0	0	0	0
ENSG00000129083	COPB1	6	9	401	4.5	0	1	1	1	1	0	0	0
ENSG00000129084	PSMA1	0	0	101	0	0	0	1	1	1	0	0	0
ENSG00000129151	BBOX1	9	11	203	5.5	0	0	0	0	0	0	0	0
ENSG00000129152	MYOD1	3	9	221	4.5	0	0	0	0	0	0	0	0
ENSG00000129158	SERGEF	1	2	149	1	0	0	0	0	0	0	1	0
ENSG00000129159	KCNC1	1	29	221	14.5	0	1	0	0	0	0	0	0
ENSG00000129167	TPH1	7	8	201	4	0	0	0	0	0	0	0	0
ENSG00000129170	CSRP3	0	2	105	1	1	0	0	0	0	0	0	0
ENSG00000129173	E2F8	12	256	385	128.5	0	0	0	0	0	0	0	0
ENSG00000129744	ART1	7	14	226	7	0	0	0	0	0	1	0	1
ENSG00000129749	CHRNA10	6	20	302	10	0	0	0	0	0	0	0	0
ENSG00000129757	CDKN1C	1	5	232	3.5	1	0	0	0	0	0	0	0
ENSG00000129965	INS-IGF2	0	0	120	0	0	0	0	0	0	0	0	0
ENSG00000130413	STK33	6	6	248	3	0	0	0	0	0	0	0	0
ENSG00000130592	LSP1	13	15	243	7.5	0	0	0	0	0	0	0	0
ENSG00000130595	TNNT3	3	3	100	1.5	0	0	0	0	0	0	0	0
ENSG00000130598	TNNI2	0	0	66	0	0	0	0	0	0	0	0	0
ENSG00000131620	ANO1	12	16	508	8	1	0	0	0	0	0	0	0
ENSG00000131626	PPFIA1	27	36	599	18	0	1	0	0	0	0	0	0
ENSG00000131808	FSHB	1	1	59	0.5	0	0	0	0	0	0	0	0
ENSG00000132109	TRIM21	4	8	295	4	0	0	0	0	0	0	0	0
ENSG00000132254	ARFIP2	1	1	144	0.5	0	0	0	0	0	0	0	0
ENSG00000132256	TRIM5	8	11	278	5.5	0	0	0	0	0	0	0	0
ENSG00000132259	CNGA4	7	49	330	24.5	0	0	0	0	0	0	1	0
ENSG00000132274	TRIM22	2	4	257	2	0	0	0	0	0	0	1	0
ENSG00000132275	RRP8	6	37	305	18.5	0	0	0	0	0	0	0	0
ENSG00000132286	TIMM10B	1	1	72	0.5	0	0	0	0	0	0	0	0
ENSG00000132740	IGHMBP2	45	64	528	32	0	0	0	0	0	0	0	0
ENSG00000132744	ACY3	7	11	193	5.5	0	0	0	0	0	0	0	0
ENSG00000132746	ALDH3B2	15	50	234	27.25	0	0	0	0	0	0	0	0
ENSG00000132749	TESMIN	2	8	246	4	0	0	0	0	0	0	0	0
ENSG00000133315	MACROD1	1	1	82	0.5	0	0	0	0	0	0	0	0
ENSG00000133316	WDR74	1	1	158	0.5	0	0	1	0	1	0	0	0
ENSG00000133317	LGALS12	2	14	177	7	0	0	0	0	0	0	1	0
ENSG00000133318	RTN3	5	14	500	7	0	0	0	0	0	0	0	0
ENSG00000133321	PLAAT4	1	1	68	0.5	0	0	0	0	0	0	0	0
ENSG00000133328	PLAAT2	0	0	78	0	0	0	0	0	0	0	0	0
ENSG00000133789	SWAP70	2	2	269	1	0	0	0	0	0	0	0	0
ENSG00000133794	ARNTL	2	2	226	1	0	0	0	0	0	0	0	0
ENSG00000133800	LYVE1	0	140	152	70	0	0	0	0	0	0	0	0
ENSG00000133805	AMPD3	12	18	391	9	0	0	0	0	0	0	0	0
ENSG00000133812	SBF2	32	57	730	28.5	0	0	0	0	0	0	0	0
ENSG00000133816	MICAL2	37	186	659	94	0	0	0	0	0	0	1	0
ENSG00000133818	RRAS2	0	0	71	0	0	1	0	0	0	0	0	0
ENSG00000133884	DPF2	0	0	137	0	0	1	0	0	0	0	0	0
ENSG00000133895	MEN1	1	11	207	5.5	1	1	0	0	0	0	0	0
ENSG00000134333	LDHA	2	2	130	1	1	0	0	0	0	0	0	0
ENSG00000134339	SAA2	1	1	50	0.5	1	0	0	0	0	0	0	0
ENSG00000134343	ANO3	8	12	396	6	0	0	0	0	0	0	0	0
ENSG00000134569	LRP4	53	151	898	76	1	0	0	0	0	0	0	0
ENSG00000134571	MYBPC3	65	200	777	104.75	0	0	0	0	0	1	0	1
ENSG00000134574	DDB2	1	8	210	4	0	0	0	0	0	0	0	0
ENSG00000134575	ACP2	3	57	224	28.5	0	0	0	0	0	0	0	0
ENSG00000134627	PIWIL4	11	18	370	9	0	0	0	0	0	0	0	0
ENSG00000134640	MTNR1B	4	13	252	6.5	0	0	0	0	0	1	0	1
ENSG00000134780	DAGLA	7	8	484	4	0	1	0	0	0	0	0	0
ENSG00000134802	SLC43A3	1	99	229	53.25	0	0	0	0	0	0	0	0
ENSG00000134809	TIMM10	0	0	39	0	0	0	1	1	1	0	0	0
ENSG00000134812	CBLIF	4	12	209	6	0	0	0	0	0	0	0	0
ENSG00000134817	APLNR	8	10	225	5	1	0	0	0	0	0	0	0
ENSG00000134824	FADS2	0	20	144	10	0	1	0	0	0	0	0	0
ENSG00000134825	TMEM258	1	1	39	0.5	0	0	1	0	1	0	0	0
ENSG00000134827	TCN1	5	8	237	4	0	0	0	0	0	0	0	0
ENSG00000134909	ARHGAP32	40	60	798	30	0	1	0	0	0	0	0	0
ENSG00000134910	STT3A	2	2	269	1	0	0	0	0	0	0	0	0
ENSG00000134917	ADAMTS8	14	16	541	8	0	0	0	0	0	0	1	0
ENSG00000134940	ACRV1	1	1	127	0.5	0	0	0	0	0	0	0	0
ENSG00000134954	ETS1	1	2	187	1	1	0	0	0	0	0	0	0
ENSG00000134955	SLC37A2	8	24	274	12	0	0	0	0	0	0	0	0
ENSG00000135362	PRR5L	8	12	191	6	0	0	0	0	0	0	0	0
ENSG00000135363	LMO2	2	4	164	2	1	0	0	0	0	0	0	0
ENSG00000135365	PHF21A	3	4	259	2	1	1	0	0	0	0	0	0
ENSG00000135372	NAT10	14	17	532	8.5	0	0	1	0	1	0	0	0
ENSG00000135373	EHF	0	6	136	3	0	0	0	0	0	0	0	0
ENSG00000135374	ELF5	0	0	122	0	1	0	0	0	0	0	0	0
ENSG00000135378	PRRG4	1	71	77	35.5	0	0	0	0	0	0	0	0
ENSG00000135387	CAPRIN1	2	4	356	2	1	0	0	0	0	0	0	0
ENSG00000137474	MYO7A	212	351	1293	177.25	0	0	0	0	0	0	0	0
ENSG00000137478	FCHSD2	6	7	277	3.5	0	0	0	0	0	0	0	0
ENSG00000137486	ARRB1	3	3	216	1.5	0	1	0	0	0	0	0	0
ENSG00000137491	SLCO2B1	30	49	396	24.5	0	0	0	0	0	0	0	0
ENSG00000137492	THAP12	23	194	321	97.25	0	0	0	0	0	0	0	0
ENSG00000137494	ANKRD42	4	24	252	12	0	0	0	0	0	0	0	0
ENSG00000137496	IL18BP	0	0	4	0	0	0	0	0	0	0	0	0
ENSG00000137500	CCDC90B	2	2	135	1	0	0	0	0	0	0	0	0
ENSG00000137501	SYTL2	13	21	473	10.75	0	0	0	0	0	0	1	0
ENSG00000137502	RAB30	0	0	70	0	0	0	0	0	0	0	0	0
ENSG00000137504	CREBZF	1	1	221	0.5	0	0	0	0	0	0	0	0
ENSG00000137507	LRRC32	11	11	375	5.5	0	0	0	0	0	0	0	0
ENSG00000137509	PRCP	6	32	263	16.25	0	0	0	0	0	0	0	0
ENSG00000137513	NARS2	2	5	252	2.5	0	0	0	0	0	0	0	0
ENSG00000137522	RNF121	0	0	164	0	0	0	0	0	0	0	0	0
ENSG00000137634	NXPE4	4	105	298	52.5	0	0	0	0	0	0	0	0
ENSG00000137642	SORL1	118	194	1097	97.75	0	0	0	0	0	0	0	0
ENSG00000137648	TMPRSS4	3	13	253	6.5	0	0	0	0	0	0	0	0
ENSG00000137656	BUD13	6	89	372	44.5	0	0	0	0	0	0	0	0
ENSG00000137672	TRPC6	9	11	432	5.5	0	0	0	0	0	0	0	0
ENSG00000137673	MMP7	2	16	155	8	0	0	0	0	0	0	0	0
ENSG00000137674	MMP20	6	9	293	4.5	0	0	0	0	0	1	0	1
ENSG00000137675	MMP27	8	17	294	8.5	0	0	0	0	0	1	1	1
ENSG00000137691	CFAP300	1	1	134	0.5	0	0	0	0	0	0	0	0
ENSG00000137692	DCUN1D5	0	1	64	0.5	0	1	0	0	0	0	0	0
ENSG00000137693	YAP1	2	4	209	2	1	1	0	0	0	0	0	0
ENSG00000137699	TRIM29	4	22	326	11	0	0	0	0	0	0	0	0
ENSG00000137700	SLC37A4	4	11	239	5.5	0	0	0	0	0	0	0	0
ENSG00000137707	BTG4	0	0	97	0	0	0	0	0	0	0	0	0
ENSG00000137709	POU2F3	7	8	222	4	0	0	0	0	0	0	0	0
ENSG00000137710	RDX	2	13	260	6.5	0	0	0	0	0	0	0	0
ENSG00000137713	PPP2R1B	2	13	326	6.5	0	0	0	0	0	0	1	0
ENSG00000137714	FDX1	0	9	97	4.5	0	0	0	0	0	0	0	0
ENSG00000137720	C11orf1	0	0	68	0	0	0	0	0	0	0	0	0
ENSG00000137726	FXYD6	0	0	55	0	0	0	0	0	0	0	0	0
ENSG00000137727	ARHGAP20	10	24	578	12	0	0	0	0	0	0	0	0
ENSG00000137731	FXYD2	1	1	47	0.5	0	0	0	0	0	0	0	0
ENSG00000137745	MMP13	8	30	249	15	0	0	0	0	0	0	0	0
ENSG00000137747	TMPRSS13	5	9	305	4.5	0	0	0	0	0	0	0	0
ENSG00000137752	CASP1	5	6	203	3	0	0	0	0	0	0	0	0
ENSG00000137757	CASP5	0	0	54	0	0	0	0	0	0	0	0	0
ENSG00000137760	ALKBH8	12	293	343	146.75	0	0	0	0	0	0	0	0
ENSG00000142082	SIRT3	4	7	230	3.5	0	0	0	0	0	0	0	0
ENSG00000142089	IFITM3	0	8	87	4	0	0	1	0	0	0	0	0
ENSG00000142102	PGGHG	35	52	487	26	0	0	0	0	0	0	0	0
ENSG00000142186	SCYL1	7	119	470	59.5	0	0	0	0	0	0	0	0
ENSG00000146670	CDCA5	2	2	135	1	0	0	1	0	0	0	0	0
ENSG00000148925	BTBD10	0	3	182	1.5	0	0	0	0	0	0	0	0
ENSG00000148926	ADM	0	25	127	12.5	1	0	0	0	0	0	0	0
ENSG00000148935	GAS2	0	0	147	0	0	0	0	0	0	0	0	0
ENSG00000148942	SLC5A12	5	13	272	6.5	0	0	0	0	0	0	0	0
ENSG00000148943	LIN7C	0	5	91	2.5	0	0	0	0	0	0	1	0
ENSG00000148948	LRRC4C	3	3	275	1.5	0	0	0	0	0	0	0	0
ENSG00000148950	IMMP1L	0	0	80	0	0	0	0	0	0	0	0	0
ENSG00000148965	SAA4	0	0	71	0	0	0	0	0	0	0	0	0
ENSG00000148985	PGAP2	5	20	174	11.75	0	0	0	0	0	0	0	0
ENSG00000149016	TUT1	10	12	391	6	0	0	1	0	1	0	0	0
ENSG00000149021	SCGB1A1	0	0	32	0	0	0	0	0	0	0	0	0
ENSG00000149043	SYT8	7	9	235	4.5	0	0	0	0	0	0	1	0
ENSG00000149050	ZNF214	0	0	29	0	0	0	0	0	0	0	1	0
ENSG00000149054	ZNF215	11	55	300	27.5	0	0	0	0	0	0	1	0
ENSG00000149084	HSD17B12	4	5	156	2.5	1	0	0	0	0	0	0	0
ENSG00000149089	APIP	2	4	92	2	0	0	0	0	0	0	1	0
ENSG00000149090	PAMR1	5	12	348	6	0	0	0	0	0	0	1	0
ENSG00000149091	DGKZ	28	45	622	22.5	0	0	0	0	0	0	0	0
ENSG00000149100	EIF3M	0	0	144	0	0	0	1	0	0	0	0	0
ENSG00000149115	TNKS1BP1	68	99	979	50	0	0	0	0	0	0	0	0
ENSG00000149124	GLYAT	4	15	150	7.5	0	0	0	0	0	0	0	0
ENSG00000149131	SERPING1	5	5	219	2.5	0	0	0	0	0	0	0	0
ENSG00000149133	OR5F1	7	182	225	91.25	0	0	0	0	0	0	0	0
ENSG00000149136	SSRP1	1	3	264	1.5	1	0	1	0	0	0	0	0
ENSG00000149150	SLC43A1	2	82	280	41	0	0	0	0	0	0	0	0
ENSG00000149177	PTPRJ	0	0	33	0	1	0	0	0	0	0	0	0
ENSG00000149179	C11orf49	0	0	21	0	0	0	0	0	0	0	0	0
ENSG00000149182	ARFGAP2	2	4	292	2	0	0	0	0	0	0	0	0
ENSG00000149187	CELF1	0	0	134	0	1	1	0	0	0	0	0	0
ENSG00000149196	HIKESHI	0	0	81	0	0	0	0	0	0	0	0	0
ENSG00000149201	CCDC81	3	56	347	28	0	0	0	0	0	0	0	0
ENSG00000149212	SESN3	0	0	186	0	0	0	0	0	0	0	0	0
ENSG00000149218	ENDOD1	3	7	287	3.5	0	0	0	0	0	0	0	0
ENSG00000149231	CCDC82	4	12	233	6	0	0	0	0	0	0	0	0
ENSG00000149243	KLHL35	26	36	475	18	0	0	0	0	0	0	0	0
ENSG00000149256	TENM4	201	429	1284	216.625	1	1	0	0	0	0	0	0
ENSG00000149257	SERPINH1	4	6	242	3.25	1	0	0	0	0	0	0	0
ENSG00000149260	CAPN5	15	33	403	16.5	1	0	0	0	0	0	0	0
ENSG00000149262	INTS4	13	13	411	6.5	0	0	1	0	0	0	0	0
ENSG00000149269	PAK1	0	0	162	0	0	0	0	0	0	0	0	0
ENSG00000149273	RPS3	0	1	62	0.5	0	0	1	1	1	0	0	0
ENSG00000149289	ZC3H12C	8	8	388	4	0	1	0	0	0	0	1	0
ENSG00000149292	TTC12	19	21	341	10.75	0	0	0	0	0	0	1	0
ENSG00000149294	NCAM1	0	0	4	0	1	1	0	0	0	0	0	0
ENSG00000149295	DRD2	1	2	177	1	0	0	0	0	0	0	0	0
ENSG00000149300	C11orf52	2	2	71	1	0	0	0	0	0	0	0	0
ENSG00000149305	HTR3B	1	3	213	1.5	0	0	0	0	0	0	0	0
ENSG00000149308	NPAT	21	63	686	31.5	0	0	1	0	0	0	0	0
ENSG00000149311	ATM	94	330	1353	166.25	0	0	0	0	0	0	0	0
ENSG00000149313	AASDHPPT	0	7	150	4.75	0	0	0	0	0	0	0	0
ENSG00000149328	GLB1L2	3	6	319	3	0	0	0	0	0	0	1	0
ENSG00000149357	LAMTOR1	0	0	61	0	1	0	0	0	0	0	0	0
ENSG00000149380	P4HA3	9	9	309	4.5	0	0	0	0	0	0	0	0
ENSG00000149403	GRIK4	32	37	508	18.5	0	0	0	0	0	0	0	0
ENSG00000149418	ST14	9	26	510	13	1	0	0	0	0	0	0	0
ENSG00000149428	HYOU1	18	24	498	12.25	1	0	1	0	0	0	0	0
ENSG00000149452	SLC22A8	8	13	157	6.5	0	0	0	0	0	1	0	1
ENSG00000149476	TKFC	14	30	340	15	0	0	0	0	0	0	0	0
ENSG00000149480	MTA2	4	6	192	3	1	0	0	0	0	0	0	0
ENSG00000149483	TMEM138	0	0	77	0	0	0	0	0	0	0	0	0
